,0
1033,0.9810595
1034,0.980422
1035,0.9816452
1036,0.98081636
1037,0.9802813
1038,0.97943926
1039,0.9798602
1040,0.9792722
1041,0.97950107
1042,0.9789485
1043,0.9805142
1044,0.9785341
1045,0.9815169
1046,0.9809347
1047,0.97949034
1048,0.98163235
1049,0.9795002
1050,0.980855
1051,0.97991014
1052,0.98073876
1053,0.97959906
1054,0.9778288
1055,0.9791181
1056,0.9799106
1057,0.97990304
1058,0.9792253
1059,0.9800832
1060,0.9796782
1061,0.97854376
1062,0.9802206
1063,0.98137033
1064,0.9792163
1065,0.9800907
1066,0.9797434
1067,0.9800531
1068,0.9799318
1069,0.97920626
1070,0.9795914
1071,0.98006254
1072,0.980355
1073,0.98030585
1074,0.9789708
1075,0.98111427
1076,0.9807142
1077,0.97972566
1078,0.98097783
1079,0.9798667
1080,0.9797217
1081,0.98125315
1082,0.9814679
1083,0.9807453
1084,0.97963583
1085,0.97815293
1086,0.9799738
1087,0.9801567
1088,0.98003054
1089,0.98102415
1090,0.9802487
1091,0.98045564
1092,0.97994417
1093,0.9793291
1094,0.9805222
1095,0.9805491
1096,0.98045164
1097,0.9805479
1098,0.981057
1099,0.98053145
1100,0.9793948
1101,0.9805305
1102,0.98119664
1103,0.9809584
1104,0.98130536
1105,0.97748905
1106,0.98027414
1107,0.98024684
1108,0.979819
1109,0.9799632
1110,0.9801229
1111,0.97985417
1112,0.9796353
1113,0.9793344
1114,0.98038054
1115,0.9796816
1116,0.98024887
1117,0.98063546
1118,0.97918564
1119,0.9801929
1120,0.97957873
1121,0.9815549
1122,0.9789913
1123,0.9796166
1124,0.98232794
1125,0.981327
1126,0.980047
1127,0.98138344
1128,0.98140204
1129,0.9806624
1130,0.981702
1131,0.9799871
1132,0.9802882
1133,0.9799601
1134,0.9797882
1135,0.9807203
1136,0.98003685
1137,0.9792668
1138,0.9809601
1139,0.97985387
1140,0.9802931
1141,0.9786974
1142,0.9806431
1143,0.9803352
1144,0.98081756
1145,0.98151344
1146,0.9840894
1147,0.9825406
1148,0.97955775
1149,0.9800295
1150,0.97964054
1151,0.97983485
1152,0.982228
1153,0.9787843
1154,0.9785017
1155,0.98088765
1156,0.97959894
1157,0.9810854
1158,0.9801427
1159,0.9806474
1160,0.97844654
1161,0.9800013
1162,0.97874236
1163,0.9787005
1164,0.9817079
1165,0.97960055
1166,0.9809875
1167,0.9789255
1168,0.98007095
1169,0.979155
1170,0.9796431
1171,0.97916734
1172,0.97974735
1173,0.9807513
1174,0.97915524
1175,0.97852826
1176,0.9798035
1177,0.9813853
1178,0.9796271
1179,0.9796218
1180,0.9789535
1181,0.97785896
1182,0.98019093
1183,0.97864854
1184,0.9802443
1185,0.98004997
1186,0.979876
1187,0.9812436
1188,0.98102134
1189,0.9807777
1190,0.98004705
1191,0.9792737
1192,0.9787964
1193,0.9806693
1194,0.9819038
1195,0.9798465
1196,0.9785624
1197,0.9790833
1198,0.9816196
1199,0.9808041
1200,0.97901857
1201,0.98150676
1202,0.9837166
1203,0.98193896
1204,0.9798389
1205,0.9811836
1206,0.9794749
1207,0.9785163
1208,0.97979856
1209,0.9792088
1210,0.9787799
1211,0.9805176
1212,0.978922
1213,0.97901726
1214,0.9797864
1215,0.98064095
1216,0.9792314
1217,0.980526
1218,0.9798479
1219,0.9797653
1220,0.97927445
1221,0.98165596
1222,0.9825037
1223,0.97958714
1224,0.9791237
1225,0.97970784
1226,0.9778016
1227,0.9805067
1228,0.97864634
1229,0.9820826
1230,0.97914034
1231,0.97935075
1232,0.9786187
1233,0.97977346
1234,0.9811566
1235,0.97986937
1236,0.98034424
1237,0.9785935
1238,0.97974235
1239,0.9801268
1240,0.9780096
1241,0.98090804
1242,0.9798029
1243,0.9800329
1244,0.9803071
1245,0.9811437
1246,0.97964454
1247,0.979431
1248,0.97918963
1249,0.9796793
1250,0.9790297
1251,0.9806664
1252,0.9811033
1253,0.97973394
1254,0.9795661
1255,0.980256
1256,0.9805496
1257,0.97930306
1258,0.9803284
1259,0.9806113
1260,0.98017687
1261,0.9813889
1262,0.97924745
1263,0.98087734
1264,0.9786421
1265,0.9795885
1266,0.98033863
1267,0.98146397
1268,0.98073083
1269,0.9806849
1270,0.98023736
1271,0.98033506
1272,0.9807444
1273,0.98075336
1274,0.9798673
1275,0.97966903
1276,0.9795862
1277,0.98050433
1278,0.9810818
1279,0.9789041
1280,0.9798445
1281,0.98014164
1282,0.9800738
1283,0.9803786
1284,0.9789986
1285,0.97994304
1286,0.9811351
1287,0.98098546
1288,0.9798948
1289,0.9816526
1290,0.9805267
1291,0.98006296
1292,0.97943467
1293,0.9800997
1294,0.98114204
1295,0.979765
1296,0.97925323
1297,0.98022336
1298,0.9805483
1299,0.98121977
1300,0.9792705
1301,0.981947
1302,0.9802095
1303,0.9800836
1304,0.98033375
1305,0.98086256
1306,0.98122
1307,0.98094946
1308,0.9795681
1309,0.9817265
1310,0.9794956
1311,0.97917676
1312,0.9791537
1313,0.9816929
1314,0.9804214
1315,0.98017865
1316,0.98108107
1317,0.9798765
1318,0.9801699
1319,0.98020387
1320,0.98132193
1321,0.9795225
1322,0.9806028
1323,0.9804652
1324,0.9795427
1325,0.9786311
1326,0.9796449
1327,0.98043233
1328,0.9796083
1329,0.98054814
1330,0.98048127
1331,0.9793357
1332,0.9799945
1333,0.97978526
1334,0.97885466
1335,0.9795775
1336,0.9813371
1337,0.98163056
1338,0.9825448
1339,0.98048997
1340,0.9798939
1341,0.9783415
1342,0.9808167
1343,0.97891974
1344,0.9785724
1345,0.97966725
1346,0.97820705
1347,0.98041373
1348,0.9797688
1349,0.9816937
1350,0.9812843
1351,0.97958124
1352,0.98068696
1353,0.97970074
1354,0.98076314
1355,0.9811606
1356,0.9814052
1357,0.97924525
1358,0.98000735
1359,0.9825333
1360,0.9802615
1361,0.9787714
1362,0.9801155
1363,0.97979075
1364,0.9811266
1365,0.9786
1366,0.98145545
1367,0.97947365
1368,0.9820849
1369,0.9809013
1370,0.97982836
1371,0.97967017
1372,0.9810286
1373,0.97990745
1374,0.98083085
1375,0.9785811
1376,0.9797684
1377,0.9802325
1378,0.9801379
1379,0.9788877
1380,0.9811169
1381,0.97895867
1382,0.9820364
1383,0.9802632
1384,0.979029
1385,0.9791021
1386,0.97949225
1387,0.9797399
1388,0.9810252
1389,0.97766066
1390,0.9799977
1391,0.9792377
1392,0.98009837
1393,0.9809203
1394,0.9792041
1395,0.98133075
1396,0.97992903
1397,0.97937435
1398,0.980723
1399,0.9795193
1400,0.9804689
1401,0.98097944
1402,0.9785416
1403,0.98006415
1404,0.97951114
1405,0.9784174
1406,0.97917485
1407,0.9801164
1408,0.97987413
1409,0.9807422
1410,0.97858775
1411,0.981709
1412,0.98140424
1413,0.9786746
1414,0.9807198
1415,0.9795233
1416,0.979964
1417,0.97914886
1418,0.98007613
1419,0.9790112
1420,0.97968966
1421,0.98052776
1422,0.98043007
1423,0.9782951
1424,0.9787545
1425,0.9787729
1426,0.9803255
1427,0.979278
1428,0.9783533
1429,0.97930425
1430,0.97943676
1431,0.98036903
1432,0.9772922
1433,0.9793392
1434,0.97999734
1435,0.9805477
1436,0.97820747
1437,0.98058057
1438,0.9803884
1439,0.98056287
1440,0.9797226
1441,0.98150617
1442,0.979718
1443,0.980236
1444,0.9785256
1445,0.9803038
1446,0.98044705
1447,0.97960204
1448,0.9793535
1449,0.97965944
1450,0.98008627
1451,0.98047286
1452,0.9799995
1453,0.981564
1454,0.9797403
1455,0.9793306
1456,0.9786061
1457,0.9809362
1458,0.98008364
1459,0.9805688
1460,0.9822086
1461,0.9799948
1462,0.9808354
1463,0.9792445
1464,0.9808041
1465,0.97908145
1466,0.9774938
1467,0.97961056
1468,0.97897834
1469,0.9790789
1470,0.9805384
1471,0.9796992
1472,0.97867143
1473,0.9805656
1474,0.978708
1475,0.98033
1476,0.97887415
1477,0.98127395
1478,0.9803834
1479,0.97961503
1480,0.9808712
1481,0.980701
1482,0.98040396
1483,0.9800271
1484,0.98108125
1485,0.9809641
1486,0.9799887
1487,0.97929907
1488,0.9798886
1489,0.98093176
1490,0.979885
1491,0.97920865
1492,0.9794927
1493,0.97921085
1494,0.9796474
1495,0.9785046
1496,0.97925407
1497,0.97955453
1498,0.98029995
1499,0.9813866
1500,0.9800098
1501,0.98028415
1502,0.98217773
1503,0.979821
1504,0.9813208
1505,0.98177594
1506,0.98077637
1507,0.980982
1508,0.98075426
1509,0.9806521
1510,0.9786047
1511,0.97992855
1512,0.97983783
1513,0.9815964
1514,0.9794324
1515,0.98050433
1516,0.9802316
1517,0.9788702
1518,0.9808062
1519,0.9803375
1520,0.9811175
1521,0.97950435
1522,0.9793038
1523,0.98021775
1524,0.9799032
1525,0.98050064
1526,0.98062295
1527,0.9803317
1528,0.98158425
1529,0.98122436
1530,0.9798179
1531,0.97901946
1532,0.9814949
1533,0.9809771
1534,0.9782913
1535,0.98071307
1536,0.97888327
1537,0.9808075
1538,0.9796465
1539,0.98104817
1540,0.9790856
1541,0.9805755
1542,0.9807038
1543,0.9810134
1544,0.9807337
1545,0.9790152
1546,0.97892654
1547,0.9801429
1548,0.9807395
1549,0.98043895
1550,0.9792635
1551,0.97849905
1552,0.9805079
1553,0.9801208
1554,0.98005795
1555,0.98103386
1556,0.9784902
1557,0.98045456
1558,0.9807604
1559,0.98049676
1560,0.98117054
1561,0.98097014
1562,0.9801763
1563,0.9813556
1564,0.97974545
1565,0.9810343
1566,0.9792509
1567,0.9789568
1568,0.9807224
1569,0.97913563
1570,0.9791652
1571,0.98129904
1572,0.97907805
1573,0.98019797
1574,0.98021644
1575,0.9814403
1576,0.9804858
1577,0.9800736
1578,0.98106045
1579,0.9793132
1580,0.9795164
1581,0.9810665
1582,0.9793588
1583,0.97984236
1584,0.9814294
1585,0.98013675
1586,0.9806311
1587,0.97840333
1588,0.9806757
1589,0.97978085
1590,0.9798578
1591,0.98019254
1592,0.9810445
1593,0.9818066
1594,0.9803884
1595,0.979861
1596,0.9797085
1597,0.9803337
1598,0.97890425
1599,0.97993404
1600,0.9782374
1601,0.9794909
1602,0.9791408
1603,0.98040396
1604,0.9789045
1605,0.98023576
1606,0.9795461
1607,0.98040104
1608,0.9795635
1609,0.97934294
1610,0.9797736
1611,0.9804826
1612,0.98004586
1613,0.9809635
1614,0.980331
1615,0.9779341
1616,0.9800546
1617,0.98009723
1618,0.98012465
1619,0.9786695
1620,0.97840875
1621,0.97887725
1622,0.98008484
1623,0.9791478
1624,0.9812353
1625,0.97978556
1626,0.98197985
1627,0.978878
1628,0.980426
1629,0.98026633
1630,0.97963095
1631,0.9796344
1632,0.98063844
1633,0.980805
1634,0.97876966
1635,0.98124117
1636,0.9810435
1637,0.9805053
1638,0.9797498
1639,0.9787982
1640,0.9791112
1641,0.979212
1642,0.97984993
1643,0.9822733
1644,0.97928303
1645,0.9802095
1646,0.9792396
1647,0.9810899
1648,0.9805124
1649,0.9808909
1650,0.9803639
1651,0.9805634
1652,0.9793164
1653,0.9798566
1654,0.98078406
1655,0.9807537
1656,0.98099625
1657,0.9797356
1658,0.97956556
1659,0.9795047
1660,0.98097414
1661,0.9799934
1662,0.9799574
1663,0.979228
1664,0.9805436
1665,0.9801391
1666,0.9794404
1667,0.97990805
1668,0.9788135
1669,0.9798798
1670,0.9793515
1671,0.9803775
1672,0.97806525
1673,0.9790091
1674,0.9802063
1675,0.979398
